80684641450590209,5043772841803776
80684641454718978,5043772841811968
80684641584807939,5043772841803777
80684645879971842,5043773110247425
80684645936529409,5043773110247424
80684645879906307,5043773110239232
80684654469971970,5043773647110144
80684662923984899,5043774183981056
80684663114891266,5043774183989248
80684663059972100,5043774183989249
80684667230814209,5043774452424704
80684675950837763,5043774989295617
80684675952869377,5043774989295616
80684680243773442,5043775257722880
80684684534480897,5043775526166528
80684688699883521,5043775794593792
80684688831873027,5043775794601984
80684688886202370,5043775794593793
80684697289293828,5043776331464704
80684701590683650,5043776331472899
80684701714546689,5043776331472900
80684710172622850,5043777136779265
80684714475454466,5043777405206529
80684770310029314,5043780894867457
80684770310160385,5043780894867456
80684783197224961,5043781700182016
80684783196962819,5043781700173824
80684796071510018,5043782505480192
80684796203630593,5043782505488384
80684817554669569,5043783847657472
80684817556701186,5043783847657473
80684821851406338,5043783847665664
80684826132283393,5043784384528384
80684826146897923,5043784384528385
80684839021248513,5043785189834752
80684843316477954,5043785458278400
80684881966858241,5043787874189312
80684899154788353,5043788947931136
80684907740725249,5043789484810240
80684907879268354,5043789484810241
80684916334919681,5043790021681152
80684920621563906,5043790290108416
80684937943973890,5043791363858433
80684946582536193,5043791900729344
80684950690398209,5043792169156608
80684950822912002,5043792169156609
80684968008810497,5043793242906624
80684980942340099,5043794048212994
80685015127556097,5043796195704832
80685023704842242,5043796732583937
80685023707201539,5043796732583938
80685023837356033,5043796732583936
80685028014030849,5043797001011200
80685032290844673,5043797269446656
80685036590202883,5043797537882114
80685045190295553,5043798074753024
80685045314027522,5043798074753025
80685062548619266,5043799148494848
80685066654515201,5043799416930304
80685070949941250,5043799416930305
80685070951841793,5043799416930306
80685075258671105,5043799953801216
80685075240714242,5043799953809408
80685079541710849,5043799953801217
80685083845001217,5043800490680320
80685083830452228,5043800490672129
80685096853504001,5043801027551232
80685152691879937,5043804785647616
80685204230045697,5043808006864896
80685217163575297,5043808812179456
80685221413519361,5043809080614913
80685230001815553,5043809349050368
80685242750337026,5043810422792193
80685251334373377,5043810691227648
80685255639498754,5043811228090369
80685255769653249,5043811228090368
80685268650295297,5043812033396736
80685277240360962,5043812570267648
80685281410875394,5043812838703105
80685294426062849,5043813644009472
80685298714935297,5043813912453120
80685303064821761,5043814180880384
80685333080965121,5043815791501312
80685341544808451,5043816596799488
80685341670703108,5043816596807682
80685345825685506,5043816596807684
80685345841545220,5043816865243136
80685358712160258,5043817670549504
80685393210507265,5043819818024960
80685397365293057,5043820086468608
80685410251767809,5043820891774976
80685423132934145,5043821428645890
80685427572080641,5043821965516800
80685431865016321,5043822233944064
80685436031926273,5043822233952257
80685436032057347,5043822502387713
80685453388873730,5043823576121344
80685457496408065,5043823844564992
80685461805727745,5043824112992256
80685466086604801,5043824381435904
80685483404623874,5043825186734080
80685483453644801,5043825455177728
80685487559671809,5043825455177729
80685487563341826,5043825723604992
80685491856146434,5043825455177730
80685491856408577,5043825723613185
80685491864469507,5043825992048640
80685504928481281,5043826797346816
80685504751403012,5043826528919554
80685504755400706,5043826528919552
80685504879460355,5043826797355008
80685509032542209,5043826528919553
80685513327116290,5043827334217728
80685513341272065,5043827334225920
80685517626212354,5043827602661377
80685517628112897,5043827602653184
80685522114510850,5043827602661376
80685526226370562,5043828139532288
80685526350102532,5043828139524096
80685526409281537,5043827871088640
80685526348464134,5043828139524097
80685526352199685,5043828139532292
80685530511310851,5043828407967744
80685534804312067,5043828676395008
80685539111141378,5043828944830464
80685539288219654,5043828944838658
80685547692752901,5043829481709569
80685556276723713,5043830018580480
80685565004808194,5043830555451392
80685565006905345,5043830555451393
80685569165819905,5043830555443200
80685573459017733,5043830823878656
80685573596774404,5043831092322306
80685577751625734,5043831360757761
80685577765847047,5043831360749570
80685577767813124,5043831360757760
80685577942925317,5043831360749569
80685586539020289,5043831897628672
80685590636462082,5043832166055936
80685590642425857,5043832166064128
80685590833725443,5043832166055937
80685595067940865,5043832434491392
80685599366774785,5043832702926848
80685603535519745,5043832702935040
80685603657613314,5043832971362304
80685607956512770,5043833239797761
80685608005599233,5043833239797760
80685607820394501,5043833239805955
80685607822557188,5043833239797762
80685607954481161,5043833239797763
80685616408690690,5043833776668672
80685616542580739,5043833776676864
80685616546512900,5043833776676866
80685616420356103,5043833776668674
80685616420552709,5043833776676865
80685620894171138,5043834045112320
80685620898496513,5043833776668675
80685625140445186,5043834313547776
80685625193725953,5043834313539584
80685646485127170,5043835655716865
80685650766004225,5043835924160512
80685655063396356,5043836192595969
80685659494088705,5043836461031424
80685681023713281,5043837803208704
80685698146959362,5043838876950528
80685706741022722,5043839413821440
80685711033696257,5043839682256896
80685715196936193,5043839950692352
80685719499571203,5043840219119616
80685719499964418,5043840219127809
80685719678746625,5043840219127808
80685719487905796,5043840219127810
80685732388864002,5043840755998720
80685732514627585,5043840755998721
80685741155614721,5043841292869632
80685740964380674,5043841561305088
80685741153714179,5043841292869633
80685745395728385,5043841829740544
80685745261707267,5043841829740546
80685745269374978,5043841829740545
80685749564735490,5043841829740548
80685749743517697,5043841829740547
80685749552676867,5043841829740549
80685766870695937,5043842903482368
80685766925418498,5043843171917824
80686599953776641,5043894979952640
80686599953842180,5043895248388096
80686599954038786,5043894979952641
80686599953907724,5043895248396292
80686599954104334,5043895248388101
80686599954169869,5043895248388100
80686599954235403,5043895248388099
80686599955677189,5043895248388097
80686599955873808,5043895248388102
80686599955939334,5043895248396288
80686599956070408,5043895248396290
80686599956135945,5043895248388098
80686604251168770,5043895516831744
80686604251234308,5043895516823553
80686604252741635,5043895516823554
80686604252807173,5043895516823555
80686604252872711,5043895516831746
80686608547905542,5043895516831747
80686608547971073,5043895516823556
80686608548102146,5043895516823557
80686608548167685,5043895785267200
80686608549937159,5043895785259010
80686612844642307,5043896053702656
80686612844773378,5043896053694465
80686612844838913,5043896053694464
80686612845101061,5043896053694466
80686617140002817,5043896053702658
80686617140133890,5043896322138112
80686617141772292,5043896322129921
80686625735835659,5043896859009029
80686634313580547,5043897395871745
80686758886244358,5043904912064522
80686763181146114,5043905448935425
80686763175182346,5043905448935427
80686767463464970,5043905717379074
80686767467528201,5043905717370883
80686767471853580,5043905717370884
80686771762626561,5043905985806336
80686771764658181,5043905985806338
80686776057528322,5043906254249984
80686780342796290,5043906522677248
80686780361146373,5043906522685442
80686784649625602,5043906791120896
80686788938694663,5043907059556354
80686788940464133,5043907059556353
80686788938825736,5043907059548163
80686788951015433,5043907059548164
80686793231761409,5043907059548165
80686797522599937,5043907596427264
80686797534593026,5043907596427265
80686797540884483,5043907596427266
80686806122233857,5043908133298176
80686810407567361,5043908133289984
80686810417332226,5043908133298177
80686810413137923,5043908401725440
80686810419822596,5043908401725441
80686810425917445,5043908401733632
80686814714331137,5043908401725442
80686814714396674,5043908670169088
80686814708236292,5043908670160898
80686814712233990,5043908670169089
80686814716493827,5043908670160896
80686814720819205,5043908670160897
80686818997305345,5043908938596352
80686819001565186,5043908938604544
80686827605655553,5043909207031808
80686831882338305,5043909743910912
80686831882403842,5043909743910913
80686836185104385,5043910012346368
80686836183334916,5043910012338178
80686836183465989,5043910012338179
80686836189167618,5043910012346369
80686836189233155,5043910012338176
80686836195721222,5043910012338177
80686840472207364,5043910280773634
80686840481972227,5043910280773633
80686840484265986,5043910280773632
80686840484593665,5043910280781824
80686844770844676,5043910549209090
80686844772876293,5043910549217280
80686844777070595,5043910549209089
80686844783362049,5043910280781825
80686844785590274,5043910549209088
80686849080492033,5043910817652736
80686853371002881,5043910817652737
80686853371068418,5043911086080000
80686857651879937,5043911354515456
80686857652207618,5043911354523648
80686861946978309,5043911622959104
80686861951238148,5043911354523650
80686861952876550,5043911622950914
80686861954908167,5043911622950913
80686861956874241,5043911354523649
80686861958971395,5043911622950912
80686861961134082,5043911354523651
80686861953138697,5043911622959105
80686861953269771,5043911622950916
80686861959036936,5043911622950915
80686861965525002,5043911622959106
80686866242076673,5043911891394560
80686866242207746,5043911891394561
80686870555394049,5043911891394562
80686874849968129,5043912428265472
80686879130583045,5043912696692736
80686879136677889,5043912696700929
80686879136808962,5043912696700928
80686879143100419,5043912696700930
80686879145263110,5043912696700931
80686883421683716,5043912965136385
80686883421880326,5043912965128192
80686883427581954,5043912696692738
80686883434266629,5043912965136386
80686883435839491,5043912965136384
80686883436036097,5043912696692737
80686892023808002,5043913501999104
80686892025708545,5043913233571840
80686892015943684,5043913502007297
80686892017647619,5043913502007296
80686892025905157,5043913501999105
80686896318709761,5043913770434560
80686896316612610,5043913770442752
80686900620165122,5043914038878208
80686900601946116,5043914038878209
80686900605943814,5043914038878212
80686900607844357,5043914038878211
80686904896782337,5043914307313664
80686904902942722,5043914307313665
80686909195354113,5043914575740928
80686909210165251,5043914575740930
80686913505001473,5043914844176384
80686913498644483,5043914844184577
80686917799641089,5043915112620032
80686922076585991,5043915381055492
80686926387544070,5043915649490948
80686934961225729,5043916186353664
80686939274805249,5043916454789120
80686939260125187,5043916454789121
80686943551619073,5043916723224576
80686947852615681,5043916991668224
80686947858382850,5043916991668225
80686956442157057,5043917528530944
80686956442419202,5043917528530946
80686956436389892,5043917528530947
80686956446154755,5043917528530945
80686960731291649,5043917796966401
80686960736993283,5043917796966402
80686960749314050,5043917796966400
80686965026062337,5043918065401856
80686965044740098,5043918065401857
80686969325420546,5043918333837312
80686969339641857,5043918065401858
80686969331384323,5043918333837314
80686973619863554,5043918333837315
80686973630087171,5043918602272768
80686973634543617,5043918333837313
80686973615931396,5043918602272769
80686973616390149,5043918602272770
80686973622419463,5043918602272772
80686973628186632,5043918602272773
80686973632184326,5043918602272771
80686977914961921,5043918870708224
80686982220152833,5043919139151872
80686986510925825,5043919407579136
80686986501095427,5043919407579139
80686986501160962,5043919407579137
80686986506797060,5043919407579138
80686990802157570,5043919676014593
80686990814085121,5043919407579140
80686990814543875,5043919676014592
80686990802026500,5043919676014594
80686995096862721,5043919944450048
80686999389667329,5043920212885504
80686999404347394,5043920212893696
80687003680768003,5043920481320961
80687003687190529,5043920481320962
80687003699380226,5043920481320960
80687003692957700,5043920481320963
80687012271095811,5043921018191873
80687012275093506,5043920749756417
80687012281057281,5043920749756416
80687012270637060,5043921018191872
80687012274700293,5043921018191874
80687012286889990,5043921018191875
80687016565932033,5043921286627328
80687020866797569,5043921555062784
80687025155801093,5043921823498241
80687025159471108,5043921823498240
80687025161633795,5043921823506433
80687025169694721,5043921823498243
80687025173823490,5043921823498242
80687025161895943,5043921823498244
80687025165631494,5043921823506432
80687029469249537,5043922091933696
80687029456470018,5043922091933697
80687038040440834,5043922628804608
80687038046928899,5043922628804609
80687038052696065,5043922628812800
80687046634831875,5043923165683713
80687046636601345,5043923165683712
80687046649053186,5043923165675520
80687046646628356,5043923165683714
80688515509125121,5044014970617856
80688515509190658,5044014970626048
80688519804223489,5044015239053312
80688519804289026,5044015239061504
80688519804354563,5044015239053315
80688519804420100,5044015239053314
80688519804485637,5044015239053313
80688519804551175,5044015239061506
80688519806058502,5044015239061505
80688519806124040,5044015239053316
80688519804616713,5044015239053317
80688519806189579,5044015239061507
80688519806255114,5044015239053318
80688519806320653,5044015239053319
80688519806386190,5044015239053320
80688519806451724,5044015239061508
80688524101550081,5044015507488768
80688524101615621,5044015507488769
80688524103057411,5044015507496961
80688524103122948,5044015507496962
80688524103188486,5044015507496963
80688528394027011,5044015775932417
80688528398352388,5044015775932418
80688528398417926,5044015775924225
80688528398614533,5044015775924224
80688532689256453,5044016044367872
80688532693516289,5044015775924226
80688532695023619,5044016044359680
80688532689190918,5044016044367874
80688536984289281,5044016312795136
80688536984354818,5044016312795137
80688536985993222,5044016312795139
80688536992088071,5044016312795140
80688541279453185,5044016312795141
80688541281222659,5044016581230592
80688541285416962,5044016581230593
80688541281026055,5044016581238784
80688541281091588,5044016581230594
80688541285482502,5044016581230596
80688545574354946,5044016849674240
80688545576124417,5044016849666048
80688545576452103,5044016849674243
80688545582088198,5044016849674242
80688558463123459,5044017654972418
80688562758352897,5044017923407872
80688567065247745,5044017923407874
80688567048798218,5044018191843335
80688571343831041,5044018460278784
80688575640764418,5044018460286978
80688579941826569,5044018997157888
80688579944316941,5044018997157891
80688584242888709,5044019265593345
80688588525600770,5044019534028800
80688588523569160,5044019534028804
80688588523700231,5044019534028803
80688588526125066,5044019534020611
80688588538183691,5044019534028806
80688592822927365,5044019802464256
80688592818733068,5044019802464260
80688592818864138,5044019802464259
80688592832954376,5044019802456068
80688592881451014,5044019802464258
80688597114028033,5044019802464261
80688597117698054,5044020070899713
80688597119598597,5044020070899712
80688597119860744,5044020070899715
80688597119991815,5044020070899714
80688601412927489,5044020339326976
80688601416597507,5044020339326977
80688601426952194,5044020339335168
80688601427214340,5044020339326978
80688601410830343,5044020339335170
80688601416859653,5044020339335169
80688605705666562,5044020607762432
80688605722116097,5044020607770624
80688605703831557,5044020607762434
80688605705601028,5044020607762435
80688605705732102,5044020607770625
80688605720084483,5044020607762433
80688605721657353,5044020607762436
80688605722050567,5044020607762438
80688610000502785,5044020876197888
80688610008498178,5044020876197889
80688610002468872,5044020876197893
80688610014593033,5044020876206083
80688614295928834,5044021144633345
80688614297501703,5044021144633347
80688614303531011,5044021144641536
80688614303596545,5044021144633344
80688614305759240,5044021144633348
80688614307528708,5044021144633346
80688614309691402,5044021144641540
80688618592927745,5044021413068800
80688618602627076,5044021413068803
80688618602954758,5044021413068804
80688622883504131,5044021681504256
80688622883569668,5044021681504257
80688622887829509,5044021681504258
80688627178602498,5044021949939713
80688627197018113,5044021949939712
80688631491723265,5044022218375168
80688640063635460,5044022755246081
80688640067305482,5044022755246085
80688640075759623,5044022755246083
80688644362403842,5044023023681536
80688644370530309,5044023023681539
80688644370857987,5044023023681537
80688648653373442,5044023292116992
80688652948078593,5044023292116994
80688652948209666,5044023560552448
80688652966821892,5044023560552449
80688657243504641,5044023828987904
80688657245339660,5044023828987911
80688657245536261,5044023828987907
80688657249402887,5044023828987908
80688657255628806,5044023828987906
80688661540241412,5044024097423360
80688661542141958,5044024097423362
80688661544304645,5044024097423361
80688661538406411,5044024097423366
80688661538537482,5044024097423365
80688661554659337,5044024097423363
80688665835339777,5044024365858816
80688665839009794,5044024365858817
80688665834946564,5044024365858819
80688665839403014,5044024365858820
80688665847595019,5044024365858822
80688665851658247,5044024365858821
80688670128209927,5044024634294273
80688670140334085,5044024634294274
80688670146166792,5044024634294275
80688670146691078,5044024634294272
80688674423111681,5044024902729728
80688674422915075,5044024902729729
80688674423046149,5044024902729730
80688674427240454,5044024902729731
80688674429468679,5044024902729732
80688678724370434,5044024902729733
80688678718341129,5044025171165185
80688678728564744,5044025171165186
80688678730137607,5044025171165187
80688678732038155,5044025171165188
80688683014946817,5044025171165189
80688683023073282,5044025439600640
80688683019141127,5044025439600643
80688683023007754,5044025439600644
80688683029495816,5044025439600642
80688687312404484,5044025708036098
80688687315943425,5044025708036096
80688687326298115,5044025708036097
80688687324397573,5044025708036100
80688691602849794,5044025976471552
80688691607240709,5044025976479746
80688695909941250,5044026244907009
80688695898144771,5044026244907010
80688695912366085,5044026244907011
80688700198748161,5044026513342464
80688700209233923,5044026513342465
80688700211396610,5044026513350656
80688700192718856,5044026513342467
80688700198813702,5044026513342469
80688700202811397,5044026513342466
80688700255633415,5044026513342468
80688704491880449,5044026513342470
80688704494043139,5044026781786112
80688704506429442,5044026781777920
80688704490242054,5044026781777922
80688704492011529,5044026781777925
80688704506298373,5044026781777923
80688708782784515,5044027050213377
80688708785143809,5044027050213376
80688713079717890,5044027318648833
80688713094266885,5044027318657025
80688717376978948,5044027587092480
80688717379010569,5044027587084293
80688717382811655,5044027587084291
80688717383270408,5044027587084292
80688717385170950,5044027587084290
80688717386743809,5044027318648836
80688717388775426,5044027318648837
80688717388906499,5044027587084288
80688717373112331,5044027587092481
80688717380714506,5044027587084294
80688721667817475,5044027855519745
80688721667883009,5044027855519744
80688721681973252,5044027855527937
80688721682169858,5044027855527936
80688721686036485,5044027855519746
80688721669586951,5044027855527939
80688721677713414,5044027855527938
80688725962915843,5044028123955201
80688725966651394,5044028123955200
80688725967110145,5044027855519748
80688725974777861,5044028123955202
80688734552457218,5044028660826113
80688734552653825,5044028660826112
80688734555013123,5044028660826115
80688734615371780,5044028660826114
80688743156678658,5044029197697024
80688747441881092,5044029466132481
80688747455840265,5044029466132484
80688751744516097,5044029466132485
80688751736913926,5044029734576131
80688751746940933,5044029734567937
80688756031750146,5044029734567938
80688756029784075,5044030003003394
80688756037386248,5044030003003392
80688756043808778,5044030003011589
80688756045905926,5044030003011587
80688760340480004,5044030271438849
80688764635906050,5044030539874304
80688764617228292,5044030539874305
80688768912392195,5044030808309762
80688768914751490,5044030808309761
80688768916389895,5044030808317954
80688768928776193,5044030808309760
80688773221777410,5044031076745217
80688773225644033,5044031076745216
80688777510256641,5044031345180672
80688781797425155,5044031613616128
80688781797556228,5044031613616129
80688781813743618,5044031345180673
80688781807190024,5044031613616131
80688781807779845,5044031613616130
80688781813415942,5044031613624320
80688781860012039,5044031613616132
80688786096586756,5044031882051585
80688786102288385,5044031882059776
80688786104254466,5044031882051584
80688786104647685,5044031882059778
80688786092195847,5044031882051586
80688790387032065,5044031882059781
80688790387228676,5044032150487041
80688790389391365,5044032150487042
80688790389587971,5044032150495232
80688794692157444,5044032418922496
80688794700218373,5044032418922498
80688807583088641,5044033224228864
80688811862130691,5044033492664321
80688811862261761,5044033492664322
80688811862392834,5044033492664320
80688811861868548,5044033492672512
80688811862065157,5044033492664323
80688811866062854,5044033492664324
80688816159391745,5044033492664325
80688816161423362,5044033492664326
80688820466417665,5044034029543424
80688820470480898,5044034029535232
80688820452261891,5044034029535233
80688820456325126,5044034029535235
80688820470284293,5044034029543425
80688820470415364,5044034029535234
80688824756862977,5044034297970688
80688824756994050,5044034297970689
80688824761188355,5044034297970690
80688824763416580,5044034297978880
80688829046194177,5044034566406144
80688829052420100,5044034566406146
80688829054320643,5044034566406145
80688833336836100,5044034834841601
80688833337032706,5044034834849792
80688833338736641,5044034834841600
80688833346863107,5044034834849793
80688833399619589,5044034834841602
80688837631868932,5044035103277058
80688837636259843,5044035103277057
80688837648252929,5044035103285248
80688837649891330,5044035103277056
80688837631672325,5044035103277059
80688841928998913,5044035371712513
80688841938829314,5044035371712512
80688841942827011,5044035371712514
80688841945120772,5044035371712515
80688841941254149,5044035371712516
80688846225801217,5044035640156160
80688846237925378,5044035640147968
80688846236024835,5044035640147969
80688850516836354,5044035908583425
80688850516967425,5044035908583424
80688850535251971,5044035908583426
80688854828187649,5044036177018880
80688854816063490,5044036177018881
80688854821765124,5044036177018882
80688854830153731,5044036177027072
80688859119091713,5044036445454336
80688859106836482,5044036445454338
80688859107033092,5044036445462528
80688859117191171,5044036445454337
80688863401476098,5044036713889793
80688863419957249,5044036713889792
80688863404032003,5044036713889794
80688863411568644,5044036713889795
80688867696640002,5044036982325250
80688867706601476,5044036982325251
80688867711057921,5044036982325248
80688871991541761,5044037250760704
80688871991869442,5044037250760705
80688871995604996,5044037250760708
80688872009629699,5044037250760706
80688872007991302,5044037250760707
80688872054325253,5044037250760709
80688876302696449,5044037519196160
80688876290834435,5044037519196162
80688876302565380,5044037519204352
80688880581738497,5044037787631616
80688880583376898,5044037787631617
80688880593534979,5044037787631618
80688880599826436,5044037787639808
80688880591437829,5044037787631619
80688884886994946,5044038056067072
80688884888895489,5044038056075264
80688884876312580,5044038056067073
80688884890927107,5044038056075265
80688889171476486,5044038324502531
80688889173639169,5044038324502528
80688889173835780,5044038324502530
80688889185697797,5044038324510721
80688889189892098,5044038324510720
80688889189957635,5044038324502529
80688889175801863,5044038324502532
80688889187926024,5044038324502533
80688893470834689,5044038592937984
80688897761542146,5044038861373441
80688897761738753,5044038861373440
80688897771438084,5044038861373443
80688897777795075,5044038861373442
80688897763246085,5044038861373444
80688902060376065,5044038861373446
80688902072369154,5044038861373445
80688902056640516,5044039129808897
80688902058737667,5044039129808896
80688906351280130,5044039398252544
80688906351345667,5044039398244353
80688906365763588,5044039398244354
80688906369630209,5044039398244352
80688906351149061,5044039398252545
80688906361307142,5044039398244355
80688910650572801,5044039666679808
80688910648475650,5044039666679809
80688914953273346,5044039935115265
80688914957402115,5044039935115266
80688915003998209,5044039935115264
80688919254269953,5044040203550720
80688919254663170,5044040203550721
80688919236444166,5044040203550724
80688919246733316,5044040203550722
80688919250468867,5044040203550723
80688919254728709,5044040203558912
80688923535540227,5044040471994368
80688923535605761,5044040471986176
80688923547598850,5044040471986177
80688923531214853,5044040471986179
80688923541110790,5044040471986180
80688927825985537,5044040740421632
80688927828017154,5044040740421633
80688932125147137,5044041008857088
80688932133535747,5044041008857090
80688932135567362,5044041008857089
80688932125409285,5044041008857092
80688932131110916,5044041008857091
80688932137140230,5044041008857093
80688936428109826,5044041277292544
80688936434401281,5044041277300736
80688940711346177,5044041545728000
80688940713443333,5044041545728003
80690400999768065,5044132813799424
80690400999833602,5044132813799425
80690405294997505,5044133082234880
80690405294866434,5044133082234881
80690405294931971,5044133082243072
80690405295194116,5044133082243073
80690405296963589,5044133082234882
80690409590030337,5044133350678528
80690409590226946,5044133350670338
80690409591668740,5044133350670336
80690409591734279,5044133350670339
80690409591799814,5044133350678530
80690409591865354,5044133350678531
80690409591996425,5044133350670341
80690409592127499,5044133350678532
80690413887160321,5044133619105792
80690413891092483,5044133619105794
80690418183831556,5044133887549442
80690418184224776,5044133887541251
80690418187960331,5044133887541252
80690422480896005,5044134155976707
80690422482993162,5044134155976709
80690422483058697,5044134155984899
80690422484762637,5044134155984903
80690426781892613,5044134424412163
80690431075024900,5044134692847617
80690431076728835,5044134692855809
80690431076925442,5044134692855808
80690435373793281,5044134961291264
80690443949572098,5044135498162177
80690456842469382,5044136303468548
80690456901451783,5044136303460353
80690456907874308,5044136303468547
80690461135667204,5044136571904000
80690465501937673,5044136840339459
80690469727698950,5044137108774915
80690469729665029,5044137108774914
80690469798543364,5044137108774913
80690474024370182,5044137377210372
80690474026467340,5044137377210376
80692110396751873,5044239651110912
80692110396817412,5044239651119105
80692110396882947,5044239651119106
80692110396948482,5044239651119104
80692114691981314,5044239919546369
80692114692046849,5044239919546368
80692114692112387,5044239919554560
80692118987145218,5044240187981824
80692118987210753,5044240187990016
80692118988652547,5044240187981825
80692123283685378,5044240456417280
80692123283816449,5044240456425472
80692123283750916,5044240456417282
80692123283881987,5044240456417281
80692123283947525,5044240456417283
80692123284013062,5044240456425473
80692123284078599,5044240456417284
80692127576621059,5044240724852737
80692127579111426,5044240724860928
80692127579176961,5044240724852736
80692127580618757,5044240724852738
80692127580684292,5044240724860929
80692127580749830,5044240724860930
80692127580880903,5044240724860931
80692131871784963,5044240993288193
80692131875782658,5044240993288192
80692131875913729,5044240993296384
80692131871653894,5044240993288196
80692131871719428,5044240993288194
80692131875979269,5044240993288195
80692131876044807,5044240993296385
80692136166883330,5044241261731840
80692136171077635,5044241261731841
80692136172650497,5044241261723648
80692136166948874,5044241261731842
80692136167014409,5044241261723654
80692136168521739,5044241261731843
80692136172584965,5044241261723650
80692136172716038,5044241261723651
80692136172781576,5044241261723653
80692136172847116,5044241261731844
80692140462047235,5044241530159107
80692140463554565,5044241530159106
80692140463685636,5044241530159105
80692140463751170,5044241530159104
80692140463816711,5044241530167297
80692140463882246,5044241530159108
80692140467879937,5044241530167296
80692144758587394,5044241798602752
80692144758915075,5044241798602753
80692144758980612,5044241798602754
80692144762912773,5044241798594561
80692144760553478,5044241798594562
80692144763109383,5044241798602755
80692144764551176,5044241798602756
80692149051457540,5044242067030016
80692149051654145,5044241798602757
80692149054013446,5044242067038210
80692149055455237,5044242067030017
80692149055586311,5044242067030018
80692149055651843,5044242067038209
80692149058011138,5044242067038208
80692149051588617,5044242067038211
80692149055782923,5044242067030021
80692149059649544,5044242067030019
80692149059780618,5044242067030020
80692149059846156,5044242067038212
80692153350684674,5044242067030023
80692153350815747,5044242335473664
80692153354551301,5044242335465473
80692153354682369,5044242067030022
80692153354878982,5044242335473665
80692153354944516,5044242335465472
80692153350881287,5044242335465474
80692153355010057,5044242335465475
80692153355075592,5044242335473666
80692157641719809,5044242603900928
80692157647486979,5044242603900929
80692157651484674,5044242603900930
80692157641457668,5044242603900931
80692161936752641,5044242872344576
80692161936818181,5044242872336385
80692161938325506,5044242872336387
80692161942388739,5044242872336386
80692161942519812,5044242872336384
80692161942650886,5044242872344577
80692161938522119,5044242872336388
80692161938587658,5044242872336390
80692161940946953,5044242872336389
80692161942585352,5044242872344578
80692161942716427,5044242872344579
80692161942781964,5044242872344580
80692166239649793,5044243140780032
80692166231326730,5044243140780037
80692166231523330,5044243140780035
80692166231588876,5044243140780039
80692166231851015,5044243140771841
80692166233358347,5044243140771843
80692166233620484,5044243140780033
80692166233686025,5044243140780038
80692166233882638,5044243140771845
80692166235324429,5044243140771844
80692166235389958,5044243140771840
80692166235848709,5044243140780034
80692166237945859,5044243140780036
80692170528784385,5044243409207296
80692170534354947,5044243409215488
80692170534813698,5044243409207297
80692174825521159,5044243677642755
80692174825717764,5044243677642752
80692174827749377,5044243409207298
80692174827814918,5044243677642754
80692174829518853,5044243677642753
80692174829649929,5044243677650944
80692174821392399,5044243677650947
80692174825455629,5044243677642758
80692174827356170,5044243677642757
80692174829846542,5044243677642759
80692179116687363,5044243946078209
80692179120619521,5044243677650948
80692179120816130,5044243946078208
80692179116556293,5044243946086401
80692179118194695,5044243946078211
80692179122389001,5044243946086403
80692179124682756,5044243946086400
80692179124879368,5044243946078210
80692179126321158,5044243946086402
80692183411261441,5044244214513664
80692183417225218,5044244214513665
80692183413358595,5044244214521856
80692183417487364,5044244214513666
80692183417618437,5044244214513667
80692187706687492,5044244482957313
80692187708391427,5044244482949121
80692187708719109,5044244482949122
80692187710226433,5044244482957312
